degree,eigenvector,betweenness,clustering,pagerank,x_proj,y_proj,node_id
4,-2.0675366293716974e-16,0.0,0.16666666666666666,1.3351478232305903e-05,6.229936,3.132788,W2136109766
4,-1.9008778199801525e-15,0.0,0.5,1.3229069769436991e-05,4.0082107,2.1001153,W4244190273
2,-4.131364209931842e-16,0.0,0.0,1.2443160657514288e-05,12.538079,8.490445,W2019055789
1,-2.06565888042238e-16,0.0,0.0,1.1624505332594804e-05,-12.082036,19.315994,W2073058919
2,-2.1804947560564107e-16,0.0,0.0,1.1876399278723877e-05,9.291102,0.6966216,W2128672663
1,-2.0703790417387855e-16,0.0,0.0,1.1624505332594804e-05,-15.998133,0.88002264,W2077883680
8,6.350783734974331e-05,0.0,0.0,1.730974164687141e-05,7.1401796,5.8694854,W2911302472
1,-2.0656178608718113e-16,0.0,0.0,1.1624505332594804e-05,26.03002,5.4397416,W1991064236
1,-2.0686738160338826e-16,0.0,0.0,1.1624505332594804e-05,27.75125,-0.6100193,W1983487792
1,-2.0701393586886517e-16,0.0,0.0,1.1624505332594804e-05,-3.2770705,22.187737,W4229723348
7,-2.042751439584175e-15,0.0,0.09523809523809523,1.639779747124222e-05,6.6896815,5.587486,W2097721983
2,-2.0734026052933808e-16,0.0,0.0,1.3589278112401564e-05,2.0633507,4.8388796,W1655990431
4,-3.5301018533078447e-16,5.443765096036425e-07,0.0,1.137890873511896e-05,9.74223,7.43956,W1978819622
3,-1.9809186613016894e-14,0.0,0.0,2.0138520711757427e-05,7.9868636,6.623239,W2163626955
1,-1.5713788804493647e-16,0.0,0.0,1.424420237233715e-05,-0.6153774,18.701126,W1990868920
1,-1.5721770523116337e-16,0.0,0.0,1.424420237233715e-05,-3.8250287,-1.6168506,W2319864546
6,1.4105732473862678e-19,0.0,0.0,1.0969581072659219e-05,12.348784,13.001175,W4248207135
1,1.2903356156674537e-19,0.0,0.0,1.2606891722498184e-05,-14.037303,14.889416,W4236167420
2,-3.568329959487291e-20,0.0,0.0,1.274146520056714e-05,-0.22910762,5.6729655,W2082013839
1,-2.1699302332233363e-19,0.0,0.0,1.2606891722498184e-05,-14.037396,14.889514,W1990241457
10,1.6901496859652396e-20,0.0,0.0,1.0969581072659219e-05,0.67591673,15.235131,W2042503542
1,1.1105197152451613e-19,0.0,0.0,1.1951967462562598e-05,2.6066349,16.64635,W2053039612
1,-1.6724307108382644e-19,0.0,0.0,1.1951967462562598e-05,14.846911,-6.847158,W2115037018
1,-6.76598489428575e-20,0.0,0.0,1.1951967462562598e-05,2.6065304,16.646465,W2053251403
1,-1.192969316338857e-19,0.0,0.0,1.1951967462562598e-05,2.6065328,16.64641,W2169305037
1,4.148696828673209e-20,0.0,0.0,1.1951967462562598e-05,14.846881,-6.847182,W2154661161
1,1.463584565184779e-20,0.0,0.0,1.1951967462562598e-05,2.6064267,16.646538,W1559427309
1,-5.825395269414697e-20,0.0,0.0,1.1951967462562598e-05,14.846947,-6.8471813,W2045820612
3,0.012546047324036308,0.0,0.0,1.2166696728115248e-05,7.855453,4.7919493,W1984212555
3,0.020576520665980483,0.0,0.0,1.2595318216865228e-05,8.513638,5.137729,W2132117478
1,2.536625125366508e-20,0.0,0.0,1.1951967462562598e-05,2.60637,16.646389,W1526242170
4,0.002693743810532153,7.531890136412746e-07,0.0,1.1276576819504025e-05,10.287104,14.180584,W2015489438
1,0.0012074751073914856,0.0,0.0,1.424420237233715e-05,2.4189315,4.6995673,W2103253409
1,0.0012074751073914867,0.0,0.0,1.424420237233715e-05,2.4185483,4.7199993,W2054030830
3,0.001207475107391486,0.0,0.3333333333333333,1.5075852226223606e-05,5.361456,3.98516,W2167582850
23,0.021127619181187537,2.9699477469097137e-06,0.03557312252964427,1.549419609262813e-05,8.324763,5.5106606,W2033034731
8,0.009470490155724553,0.0,0.07142857142857142,1.8581910734622974e-05,7.8548703,6.020015,W2014921255
1,0.009470490155740193,0.0,0.0,1.158357256634883e-05,6.7093396,4.20182,W2006665060
1,0.009470490155740191,0.0,0.0,1.158357256634883e-05,6.697898,4.2006154,W1963526978
12,0.05526516159626781,0.0,0.10606060606060606,1.6711688401977664e-05,8.991602,6.296783,W1976381195
9,0.009470490155738196,0.0,0.08333333333333333,1.4904688366884847e-05,6.3224015,4.736315,W2150312211
1,0.009470490155740191,0.0,0.0,1.158357256634883e-05,6.7113695,4.20287,W979639756
32,0.01585207572674994,0.0,0.036290322580645164,2.0610766347726157e-05,8.265724,5.9762034,W2158307450
5,0.009470490155740198,0.0,0.6,1.3715616542274272e-05,5.296976,3.9220057,W2111110357
1,0.009470490155740197,0.0,0.0,1.158357256634883e-05,6.7128673,4.207489,W1559410370
2,0.009470490155740191,0.0,0.0,1.1784059584696458e-05,6.666089,4.220382,W1770006921
4,0.015691888079007503,0.0,0.0,1.3507412579909615e-05,8.13941,5.108475,W2163422381
77,0.009844995640671162,0.0,0.02221462747778537,3.577835537523643e-05,8.3848,7.5436635,W2327525319
95,0.00016787270100120886,5.7155077788739125e-06,0.036058230683090706,3.434716983262694e-05,8.281253,7.657249,W4255692800
2,7.524921519152967e-05,0.0,0.0,1.1883923383608251e-05,2.5344613,0.6609593,W6638408539
3,7.524921503921237e-05,0.0,0.3333333333333333,1.2507660774023094e-05,3.2551317,2.827662,W2045454496
1,7.524921519152778e-05,0.0,0.0,1.1416120340797119e-05,-3.4512267,-5.9684367,W1993553450
1,7.524921519152967e-05,0.0,0.0,1.1416120340797119e-05,-3.4490123,-5.967173,W4243235810
14,7.524921507129737e-05,0.0,0.0989010989010989,1.5264702436056497e-05,5.9949017,5.2631683,W4238957295
47,7.52492149272921e-05,0.0,0.058279370952821465,2.7725805729333388e-05,8.089213,7.494457,W1978841917
98,7.524921453912732e-05,0.0,0.04523458868083316,4.5994711489409415e-05,8.477801,7.579331,W2047046780
21,0.0001504984299690899,0.0,0.06666666666666667,1.7200709607450773e-05,7.0582576,6.187727,W2064751934
4,7.524921509772256e-05,0.0,0.16666666666666666,1.2344013887195915e-05,6.010389,11.563755,W2069303979
3,7.524921519153451e-05,0.0,0.0,1.2022287663876333e-05,0.15832348,3.6305313,W2034611273
1,7.524921519152253e-05,0.0,0.0,1.1416120340797119e-05,-3.438693,-5.9693594,W2157822836
27,7.524921510663259e-05,0.0,0.1282051282051282,1.8747440489353098e-05,7.4300613,6.7341266,W2082612735
1,7.524921519152757e-05,0.0,0.0,1.1416120340797119e-05,-3.4484594,-5.96709,W4300658753
1,7.524921519152883e-05,0.0,0.0,1.1416120340797119e-05,-3.4481468,-5.9670377,W4239553209
32,7.524921488565269e-05,0.0,0.12096774193548387,2.18760727988359e-05,7.8928075,7.1350656,W1976160686
2,7.524921519152967e-05,0.0,0.0,1.1883923383608251e-05,2.5371878,0.66091317,W1793416905
1,7.524921519152378e-05,0.0,0.0,1.1416120340797119e-05,-3.4480124,-5.9670935,W3140725035
3,7.52492151429536e-05,0.0,0.0,1.2135817329737322e-05,8.914051,9.034261,W1518632544
5,7.524921518812362e-05,0.0,0.1,1.2586311622244476e-05,3.6243944,3.5603495,W2790115383
2,3.349946555700138e-20,0.0,0.0,1.0969581072659219e-05,11.282924,-3.9437666,W4234610156
1,-2.6087745260959707e-20,0.0,0.0,1.5881513022176115e-05,-1.0480263,17.236475,W2256778743
1,1.0981323984584518e-19,0.0,0.0,1.5881513022176115e-05,-1.0480089,17.236486,W2074652009
17,1.4797788606649358e-19,0.0,0.0,1.0969581072659219e-05,9.282717,-2.704284,W2168819638
5,0.012780771434110747,0.0,0.0,1.3678085641919183e-05,7.9312005,5.0009575,W2024625847
12,0.008257131397558863,0.0,0.030303030303030304,1.6851617150074614e-05,6.474578,4.95555,W2078005741
1,1.500242529029816e-20,0.0,0.0,1.1547455419661206e-05,-16.08024,-0.1918377,W2103360877
1,2.5176848162454796e-21,0.0,0.0,1.1547455419661206e-05,8.625449,-7.0545316,W2011715781
5,-4.246468088414665e-16,0.0,0.0,1.3457482869222295e-05,2.1423955,4.982236,W2030497669
2,-5.705300654604563e-20,0.0,0.0,1.19745799370105e-05,1.0639846,0.4422724,W2043206760
12,0.023142265563158345,0.0,0.045454545454545456,1.729968567947728e-05,8.44491,5.6691055,W2247485652
3,-8.464973716829466e-16,0.0,0.0,1.2525293724426144e-05,0.32763618,4.163656,W2026989182
11,0.0059716193017491865,0.0,0.03636363636363636,1.5463790373944987e-05,6.2771525,4.9339824,W2026786095
11,0.00054125270906218,1.6701147693784785e-06,0.0,1.3480124069078965e-05,4.415983,5.503061,W1523882855
1,0.00024261741983239241,0.0,0.0,1.2061121505885194e-05,0.87078154,4.0886645,W1967323777
1,0.00024261741983239347,0.0,0.0,1.2061121505885194e-05,0.8732938,4.0891337,W2020876314
1,0.00024261741983239293,0.0,0.0,1.2061121505885194e-05,0.8746525,4.086989,W2029243826
1,0.00024261741983239323,0.0,0.0,1.2061121505885194e-05,0.87242335,4.0891213,W196832304
1,0.00024261741983239347,0.0,0.0,1.2061121505885194e-05,0.8721441,4.089226,W2059802632
3,0.0002426174198169432,0.0,0.0,1.3936586432064374e-05,2.3202837,4.743692,W1970746524
1,0.00024261741983239344,0.0,0.0,1.2061121505885194e-05,0.8774724,4.106374,W372599002
3,0.00024261741982858093,0.0,0.3333333333333333,1.2611132960493762e-05,3.419955,2.8471475,W2158240273
13,1.0997292052768655e-19,0.0,0.0,1.0969581072659219e-05,-5.787961,6.814518,W4230241830
1,1.0595807531707217e-19,0.0,0.0,1.1725262911046433e-05,-5.323234,-7.655006,W2004869720
8,0.014384566383561562,0.0,0.0,1.6160999896422826e-05,8.0880995,5.3664126,W2022460688
1,-3.4344502870015005e-20,0.0,0.0,1.1725262911046433e-05,16.639755,-0.63816303,W65837606
23,0.0022855120958093604,0.0,0.05138339920948617,1.9051378369663967e-05,7.6290517,6.4524183,W4239698279
1,-1.8813017075559835e-19,0.0,0.0,1.1725262911046433e-05,-0.22740318,25.235426,W2059356072
4,0.0010625422403891833,0.0,0.0,1.3053953497919721e-05,1.5828089,4.7255487,W2036857156
4,0.0022282095593102527,0.0,0.0,1.703742635274619e-05,7.0704145,5.684649,W4246727630
3,0.0010625422403892767,0.0,0.0,1.2666984069123747e-05,1.4114294,4.6106076,W1495029255
3,-1.4258476824923164e-15,0.0,0.0,1.33079965392241e-05,1.7459764,4.924478,W2066605803
1,-1.984525354085952e-19,0.0,0.0,1.1725262911046433e-05,16.639755,-0.6382054,W3144112538
6,-9.38125086035547e-14,1.3205372631645615e-07,0.0,1.2795398961961961e-05,2.2350957,5.554116,W4246423046
2,-1.199541271911626e-13,0.0,0.0,1.6349316064987248e-05,7.285923,5.566976,W168952
13,-5.454674764422851e-20,0.0,0.0,1.0969581072659219e-05,-5.787893,6.8147726,W2015237589
2,-3.795268932134403e-16,0.0,0.0,1.2064016838599322e-05,7.9065456,-2.074248,W2064941560
2,3.487872079770876e-20,0.0,0.0,1.2953245898425656e-05,0.5259295,5.3833995,W2057600146
1,1.591338525406148e-19,0.0,0.0,1.1725262911046433e-05,2.1476657,-6.731315,W2225791373
2,1.646588347812078e-19,0.0,0.0,1.2242308379416631e-05,-1.3384727,7.2110715,W2102022918
1,-1.4431988296640968e-20,0.0,0.0,1.1725262911046433e-05,-1.2844349,-9.214267,W2017032078
1,-6.414357144392032e-20,0.0,0.0,1.1725262911046433e-05,-1.2843504,-9.214215,W2001251394
1,1.7252847596718203e-19,0.0,0.0,1.1725262911046433e-05,-5.323332,-7.6550174,W2173925477
4,0.0012229698554247761,0.0,0.0,1.3073315346080513e-05,1.6334345,4.709694,W1991651582
25,0.07455076183848354,1.9931122509269384e-06,0.07,1.862258259730329e-05,8.996952,6.4582143,W3085563693
7,0.0618334137997195,0.0,0.23809523809523808,1.3663627491206932e-05,9.021985,6.3493633,W2335763069
24,0.1157149882459957,0.0,0.07971014492753623,1.952051139003106e-05,8.99125,6.517488,W1976638764
2,0.04138898953494451,0.0,0.0,1.3499970258773984e-05,9.000112,5.9634757,W2047222181
3,0.0745708931495803,0.0,0.6666666666666666,1.2925475293918205e-05,9.0071,6.456647,W2031165479
2,0.035783050992743766,0.0,0.0,1.247665110262463e-05,8.978093,5.868258,W2030302553
2,0.061833413799719655,0.0,1.0,1.2408429825548006e-05,9.022359,6.349344,W2166617205
1,0.033417501992981595,0.0,0.0,1.1862659608935017e-05,8.963344,5.8359056,W6671038218
12,0.043558183687199464,0.0,0.12121212121212122,1.528663941182733e-05,8.941542,6.007174,W2118413530
3,0.045268471848649565,0.0,0.3333333333333333,1.3034629337240804e-05,9.080557,6.047772,W2082831927
28,0.0023704145666910196,4.029105874153592e-06,0.007936507936507936,1.1862659608935017e-05,4.3164845,6.708872,W4242274056
3,0.0010625422403892635,0.0,0.0,1.2300642283060264e-05,1.1649798,4.31746,W2112950300
3,0.0010625422403892648,0.0,0.0,2.185899634698504e-05,8.211859,6.7950435,W2082405558
2,0.0010625422403892774,0.0,0.0,1.1760552401083839e-05,1.265918,4.0057435,W2007713290
21,0.002352424809481676,0.0,0.023809523809523808,1.843900840186234e-05,7.5610337,6.4144464,W4237648096
1,0.0010625422403892774,0.0,0.0,1.1333427883734544e-05,5.3511205,-4.0887547,W1995107997
1,0.0010625422403892765,0.0,0.0,1.1333427883734544e-05,5.3512273,-4.0892706,W4230175651
7,0.01063205617788511,0.0,0.14285714285714285,1.4073145488891119e-05,6.312826,4.5054693,W2122909153
2,0.0070341615421406056,0.0,0.0,1.1760552401083839e-05,3.3224206,3.9017932,W1969074290
1,0.001062542240389278,0.0,0.0,1.1333427883734544e-05,5.3503003,-4.090025,W2068800252
6,0.001062542240389113,0.0,0.06666666666666667,1.405396327287542e-05,5.0970726,4.4879136,W2010813131
30,0.0011377914556229569,0.0,0.016091954022988506,2.0724817210346885e-05,7.7423797,6.868862,W4299298909
49,0.021194506836784543,0.0,0.023809523809523808,3.5717731390982965e-05,8.428631,7.153419,W2126521141
1,0.0010625422403892778,0.0,0.0,1.1333427883734544e-05,5.349574,-4.090724,W4238212493
23,-1.5866085672536094e-19,0.0,0.0,1.0969581072659219e-05,2.1869316,7.1120524,W4234789860
1,-1.2717005253962197e-19,0.0,0.0,1.1396705590008513e-05,18.501204,8.434983,W1967741655
2,1.7013610206312712e-19,0.0,0.0,1.1585626049605318e-05,11.167531,9.418183,W4252202257
2,-1.1458340482114313e-17,0.0,0.0,1.1648599536137584e-05,1.2854875,10.412521,W2052165970
1,2.3011688951928684e-20,0.0,0.0,1.1396705590008513e-05,8.920684,-8.068627,W1996376324
3,7.627466857484754e-19,0.0,0.3333333333333333,1.3291307913393603e-05,4.278594,2.900783,W2019975190
3,4.036373087550031e-20,0.0,0.0,1.2448233544010664e-05,0.25027665,3.987219,W2030269333
1,-1.327132048784736e-19,0.0,0.0,1.1396705590008513e-05,-6.6519184,-9.521511,W2045155153
1,1.0647327904893975e-19,0.0,0.0,1.1396705590008513e-05,8.920711,-8.068636,W2145935370
1,1.438730552770065e-19,0.0,0.0,1.1396705590008513e-05,-5.648562,-8.654783,W2080742301
1,8.483634026987266e-20,0.0,0.0,1.1396705590008513e-05,2.0712364,19.547934,W2052884398
1,1.8589602679027155e-19,0.0,0.0,1.1396705590008513e-05,2.0712068,19.547915,W1966470981
3,2.8467492871172058e-05,0.0,0.0,1.3071227845525637e-05,1.2524513,4.8270807,W1977400716
1,1.3728195701529527e-19,0.0,0.0,1.1396705590008513e-05,8.920745,-8.068671,W4213368568
1,-1.005065607770868e-19,0.0,0.0,1.1396705590008513e-05,-4.5939665,10.799144,W1500694187
1,1.3371700590844108e-19,0.0,0.0,1.1396705590008513e-05,2.071156,19.547815,W648668392
1,2.1020553715311834e-20,0.0,0.0,1.1396705590008513e-05,23.865763,8.892855,W2480722803
1,2.25389969409189e-19,0.0,0.0,1.1396705590008513e-05,6.154449,28.530645,W4235921784
1,1.0874407038210984e-19,0.0,0.0,1.1396705590008513e-05,6.154513,28.530638,W1983231151
5,-1.3595923152535073e-19,0.0,0.0,1.0969581072659219e-05,-12.450433,9.862024,W1994321834
5,-2.4882056158108196e-19,0.0,0.0,1.3891794257799148e-05,2.2674155,4.819839,W2135323728
6,0.006021941401890186,0.0,0.4,1.4786249865507386e-05,5.234599,3.9799366,W2023751161
3,1.0187596530914656e-19,0.0,0.0,1.35167625230277e-05,1.9814968,4.8948083,W1515192744
1,2.021470410562415e-19,0.0,0.0,1.2934353852465977e-05,-8.670762,25.565474,W2053785749
1,4.8122788334335396e-20,0.0,0.0,1.2934353852465977e-05,-8.670751,25.565586,W2042996465
28,6.350783734891956e-05,3.5110049078914417e-06,0.03439153439153439,1.2990248492721504e-05,4.586114,6.8146067,W2085224306
1,2.8467492871171875e-05,0.0,0.0,1.1416120340797119e-05,12.47736,17.485249,W1592316977
3,0.027173949211168485,0.0,0.0,1.2660051159181267e-05,8.751068,5.4338245,W2012460978
18,2.8467492868045723e-05,0.0,0.0457516339869281,1.954829489979471e-05,7.6194253,6.6104608,W2138624212
1,2.8467492871173172e-05,0.0,0.0,1.1416120340797119e-05,-3.3565588,-5.84719,W2050446273
9,2.8467492870047086e-05,0.0,0.19444444444444445,1.315960861115051e-05,5.2732167,3.096017,W3135227555
11,0.0018516314021499558,0.0,0.10909090909090909,1.4118011736430481e-05,5.414578,4.5374207,W2153935912
7,0.00048621665950392845,0.0,0.0,1.539287764359816e-05,6.2068443,5.028399,W2116894818
12,0.03068322774787843,0.0,0.015151515151515152,1.6037788235244093e-05,8.713567,5.7337747,W2172280673
33,0.011193489229717388,0.0,0.028409090909090908,2.3357211675089756e-05,8.068658,6.7898264,W2026058811
1,2.846749287117236e-05,0.0,0.0,1.1416120340797119e-05,-3.4329937,-5.9600472,W2084034493
1,2.846749287117349e-05,0.0,0.0,1.1416120340797119e-05,-3.759573,-5.8717957,W2117005760
2,2.8467492871168436e-05,0.0,0.0,1.2171802179184333e-05,-1.6912045,7.1236496,W2073574385
2,2.846749286953509e-05,0.0,0.0,1.1862659608935017e-05,9.12134,0.802812,W2068278120
1,2.846749287117287e-05,0.0,0.0,1.1416120340797119e-05,-3.4312556,-5.958914,W2156163301
5,2.84674928690799e-05,0.0,0.1,1.3623393149474823e-05,4.797285,4.0846887,W2140275771
1,2.846749287117329e-05,0.0,0.0,1.1416120340797119e-05,-3.2999535,-6.1804953,W1583686354
4,-8.730167644002999e-18,6.260522491903177e-08,0.0,1.1595981864226849e-05,7.4191055,-1.3226063,W4237685258
4,-1.7428607039069202e-19,0.0,0.0,1.0969581072659219e-05,18.570932,5.568957,W1970826919
1,3.756625630419284e-20,0.0,0.0,1.3425547047417666e-05,26.528128,11.673934,W2502928391
2,-9.369787408169498e-16,0.0,0.0,1.5881513022176115e-05,-1.0473367,17.236465,W2091637389
3,-6.567260258407266e-17,0.0,0.0,1.5275495443988965e-05,6.309927,4.8259144,W1979741733
1,1.1357741963264556e-19,0.0,0.0,1.0969581072659219e-05,9.184432,-6.5721817,W4246631248
5,3.373058499975212e-05,0.0,0.1,2.4886721596290423e-05,8.048832,7.180813,W2043172829
9,-3.865446373420526e-19,5.7789438386798564e-08,0.0,1.110233599021373e-05,14.270905,-2.4291656,W1587413890
1,-1.9883364482531365e-19,0.0,0.0,1.2197564060038442e-05,21.115929,-10.193981,W630543729
1,-2.9867942734895494e-19,0.0,0.0,1.2197564060038442e-05,9.039563,23.562052,W3157309037
94,-6.109737030382653e-14,1.599175492836516e-05,0.02539464653397392,2.3298409842235297e-05,7.2976794,8.1862135,W2108458429
1,-3.3855760379489155e-19,0.0,0.0,1.2197564060038442e-05,-8.388803,-5.172419,W2492509886
136,1.377077353530912e-17,1.1394617207384075e-05,0.04281045751633987,2.8177877946269962e-05,7.9599905,7.8206687,W2054901814
18,4.599143418506984e-18,0.0,0.0718954248366013,1.543474407178505e-05,6.0687184,5.579078,W2172127625
3,-4.507135465788977e-19,0.0,0.3333333333333333,1.2426425958036402e-05,3.0976064,2.8038433,W2178244459
1,-2.5499994622013087e-19,0.0,0.0,1.2197564060038442e-05,9.039531,23.562084,W1749628144
16,-1.0329278002433623e-19,0.0,0.0,1.0969581072659219e-05,9.6784115,-3.2000542,W1977817023
1,1.1042795561459392e-19,0.0,0.0,1.158357256634883e-05,-12.17428,-13.088226,W2038043100
1,-1.0103385648597268e-19,0.0,0.0,1.158357256634883e-05,23.381655,0.28402743,W2003173111
1,1.0817426001546953e-19,0.0,0.0,1.158357256634883e-05,-12.1743,-13.0882,W2033647758
1,1.9714934123114537e-19,0.0,0.0,1.158357256634883e-05,18.399551,4.2574506,W1982687359
1,-1.2929921483030342e-19,0.0,0.0,1.158357256634883e-05,17.670176,-0.9280933,W2081089060
8,-1.2729602052377824e-15,0.0,0.0,1.356605192938887e-05,2.386011,4.9806104,W2096619076
1,-1.2708316279824258e-19,0.0,0.0,1.158357256634883e-05,18.399733,4.257381,W1989708343
2,5.151216208229213e-19,0.0,0.0,1.193442484845718e-05,1.1128131,-2.0762818,W2024007498
3,-3.1058207076699085e-16,0.0,0.3333333333333333,1.2327379404418533e-05,2.90244,2.7728012,W1971409998
1,8.371177216481418e-20,0.0,0.0,1.158357256634883e-05,-12.174318,-13.088117,W2044924889
6,-1.7368433674852838e-18,0.0,0.0,1.4655534566090882e-05,6.1391582,4.798402,W2034966370
1,-7.258853351576013e-20,0.0,0.0,1.158357256634883e-05,1.4578311,18.511389,W1998916693
1,2.645764757227715e-20,0.0,0.0,1.158357256634883e-05,1.4578893,18.51144,W2001920005
1,9.685534360994303e-20,0.0,0.0,1.158357256634883e-05,17.670218,-0.9281239,W2050066249
1,1.1177422221446669e-19,0.0,0.0,1.158357256634883e-05,-12.174347,-13.088088,W180189952
29,-2.1431766123185635e-16,3.812607746472031e-06,0.027093596059113302,1.136253562862057e-05,4.2970853,6.9495997,W2143119138
1,-9.629952497299196e-17,0.0,0.0,1.1320433354767567e-05,19.224495,-6.262053,W1978144250
1,-9.614734046483034e-17,0.0,0.0,1.1320433354767567e-05,19.226074,-6.262259,W1982471813
7,0.007239321110745124,0.0,0.0,1.4252068286589853e-05,6.020534,4.5218463,W2095769364
7,-1.7273114970924267e-15,0.0,0.047619047619047616,1.3594667422309972e-05,4.4726315,4.424082,W2074797641
1,-9.606164688031061e-17,0.0,0.0,1.1320433354767567e-05,8.984638,21.197838,W2039068768
2,-3.11000781577227e-16,0.0,1.0,1.171338791072892e-05,11.787117,10.210935,W1968221285
1,-9.641280115723602e-17,0.0,0.0,1.1320433354767567e-05,18.785774,-16.586336,W2109214191
10,-3.1463351869691317e-16,0.0,0.044444444444444446,1.3788400204688678e-05,4.8847136,4.6709847,W1901774525
5,0.007239321110746726,0.0,0.2,1.2947391607080461e-05,5.56749,4.166528,W1972321468
1,-9.625650973819976e-17,0.0,0.0,1.1320433354767567e-05,20.702448,10.413885,W2044175596
1,-9.63933722317871e-17,0.0,0.0,1.1320433354767567e-05,20.702448,10.41392,W2017244049
1,-9.60232765203435e-17,0.0,0.0,1.1320433354767567e-05,8.984664,21.197838,W2069896124
1,-9.612606413558915e-17,0.0,0.0,1.1320433354767567e-05,10.676094,21.45648,W1552542919
1,-9.615837707882994e-17,0.0,0.0,1.1320433354767567e-05,18.958536,16.946047,W53377435
